CustomerID,P_fraud,DTS
3000006,0.003525856279382136,1000
3000018,0.0009857072449482504,1000
3000034,0.003525856279382136,1000
3000070,0.0010325245224574082,1000
3000074,0.0021146273880705848,1000
3000086,0.0,1000
3000098,0.005392156862745098,976
3000110,0.0013192612137203166,1000
3000246,0.0,1000
3000254,0.003525856279382136,1000
3000258,0.0,1000
3000274,0.0021146273880705848,1000
3000334,0.0021146273880705848,1000
3000338,0.0009857072449482504,1000
3000342,0.0009857072449482504,1000
3000366,0.0013192612137203166,1000
3000370,0.0021146273880705848,1000
3000438,0.0009857072449482504,1000
3000450,0.0009857072449482504,1000
3000470,0.0013192612137203166,1000
3000482,0.003525856279382136,1000
3000486,0.0013192612137203166,1000
3000498,0.0010325245224574082,1000
3000542,0.0010325245224574082,1000
3000546,0.0013192612137203166,1000
3000566,0.0013192612137203166,1000
3000594,0.0021146273880705848,1000
3000606,0.010403765172157542,929
3000610,0.0021146273880705848,1000
3000630,0.010403765172157542,929
3000662,0.005392156862745098,976
3000666,0.010403765172157542,929
3000686,0.0013192612137203166,1000
3000698,0.09743589743589745,761
3000702,0.0009857072449482504,1000
3000746,0.0010325245224574082,1000
3000754,0.0010325245224574082,1000
3000758,0.0021146273880705848,1000
3000798,0.0,1000
3000846,0.0013192612137203166,1000
3000862,0.0,1000
3000866,0.0021146273880705848,1000
3000890,0.0013192612137203166,1000
3000934,0.0021146273880705848,1000
3000938,0.0021146273880705848,1000
3000970,0.0009857072449482504,1000
3000994,0.0009857072449482504,1000
3001010,0.0010325245224574082,1000
3001034,0.0021146273880705848,1000
3001042,0.0,1000
3001066,0.0021146273880705848,1000
3001118,0.012195121951219513,917
3001126,0.010403765172157542,929
3001138,0.0021146273880705848,1000
3001142,0.0021146273880705848,1000
3001158,0.0021146273880705848,1000
3001162,0.0013192612137203166,1000
3001222,0.0013192612137203166,1000
3001278,0.0013192612137203166,1000
3001290,0.0021146273880705848,1000
3001334,0.0010325245224574082,1000
3001362,0.0009857072449482504,1000
3001390,0.010403765172157542,929
3001430,0.0009857072449482504,1000
3001466,0.07115749525616698,785
3001478,0.0010325245224574082,1000
3001494,0.0010325245224574082,1000
3001514,0.0009857072449482504,1000
3001526,0.020924149956408022,877
3001538,0.0010325245224574082,1000
3001558,0.003525856279382136,1000
3001582,0.0010325245224574082,1000
3001614,0.0021146273880705848,1000
3001622,0.0010325245224574082,1000
3001626,0.003525856279382136,1000
3001670,0.0010325245224574082,1000
3001694,0.0013192612137203166,1000
3001698,0.003525856279382136,1000
3001734,0.0013192612137203166,1000
3001738,0.01913477537437604,884
3001742,0.003525856279382136,1000
3001778,0.0013192612137203166,1000
3001806,0.0021146273880705848,1000
3001822,0.0009857072449482504,1000
3001918,0.0013192612137203166,1000
3001926,0.0010325245224574082,1000
3001958,0.0009857072449482504,1000
3001994,0.020924149956408022,877
3002022,0.012195121951219513,917
3002030,0.0009857072449482504,1000
3002046,0.0010325245224574082,1000
3002098,0.0,1000
3002122,0.0010325245224574082,1000
3002150,0.0009857072449482504,1000
3002162,0.0010325245224574082,1000
3002174,0.003525856279382136,1000
3002238,0.0009857072449482504,1000
3002254,0.0013192612137203166,1000
3002298,0.0010325245224574082,1000
3002314,0.0013192612137203166,1000
3002318,0.07115749525616698,785
3002342,0.0009857072449482504,1000
3002354,0.0,1000
3002386,0.0009857072449482504,1000
3002394,0.0013192612137203166,1000
3002406,0.0021146273880705848,1000
3002434,0.0010325245224574082,1000
3002442,0.0013192612137203166,1000
3002478,0.010403765172157542,929
3002482,0.0013192612137203166,1000
3002486,0.0009857072449482504,1000
3002530,0.010403765172157542,929
3002550,0.0013192612137203166,1000
3002566,0.005392156862745098,976
3002578,0.0009857072449482504,1000
3002590,0.0010325245224574082,1000
3002594,0.003525856279382136,1000
3002622,0.0013192612137203166,1000
3002626,0.0021146273880705848,1000
3002690,0.005392156862745098,976
3002726,0.0021146273880705848,1000
3002746,0.003525856279382136,1000
3002750,0.0009857072449482504,1000
3002790,0.0010325245224574082,1000
3002798,0.020924149956408022,877
3002810,0.07115749525616698,785
3002822,0.010403765172157542,929
3002838,0.003525856279382136,1000
3002842,0.0013192612137203166,1000
3002898,0.01913477537437604,884
3002902,0.01913477537437604,884
3002914,0.0,1000
3002954,0.0013192612137203166,1000
3002982,0.003525856279382136,1000
3003010,0.010403765172157542,929
3003026,0.0021146273880705848,1000
3003034,0.0013192612137203166,1000
3003098,0.0010325245224574082,1000
3003110,0.0009857072449482504,1000
3003130,0.003525856279382136,1000
3003138,0.0013192612137203166,1000
3003142,0.010403765172157542,929
3003198,0.0021146273880705848,1000
3003214,0.0021146273880705848,1000
3003230,0.0013192612137203166,1000
3003250,0.0010325245224574082,1000
3003266,0.010403765172157542,929
3003270,0.0010325245224574082,1000
3003282,0.0021146273880705848,1000
3003290,0.0021146273880705848,1000
3003294,0.0010325245224574082,1000
3003310,0.005392156862745098,976
3003338,0.07115749525616698,785
3003374,0.0013192612137203166,1000
3003382,0.010403765172157542,929
3003394,0.010403765172157542,929
3003398,0.0013192612137203166,1000
3003410,0.0013192612137203166,1000
3003430,0.01913477537437604,884
3003438,0.0021146273880705848,1000
3003454,0.8536585365853658,473
3003542,0.0010325245224574082,1000
3003550,0.0010325245224574082,1000
3003574,0.010403765172157542,929
3003578,0.0021146273880705848,1000
3003582,0.0021146273880705848,1000
3003590,0.012195121951219513,917
3003610,0.012195121951219513,917
3003614,0.0,1000
3003618,0.003525856279382136,1000
3003622,0.07115749525616698,785
3003642,0.019933807213181727,881
3003686,0.005392156862745098,976
3003690,0.0009857072449482504,1000
3003698,0.003525856279382136,1000
3003726,0.0021146273880705848,1000
3003742,0.0013192612137203166,1000
3003746,0.0013192612137203166,1000
3003758,0.0013192612137203166,1000
3003770,0.0009857072449482504,1000
3003786,0.0021146273880705848,1000
3003818,0.005392156862745098,976
3003826,0.0013192612137203166,1000
3003830,0.003525856279382136,1000
3003834,0.0009857072449482504,1000
3003874,0.0013192612137203166,1000
3003898,0.003525856279382136,1000
3003930,0.003525856279382136,1000
3003942,0.01913477537437604,884
3003954,0.07115749525616698,785
3003982,0.0021146273880705848,1000
3003998,0.0010325245224574082,1000
3004022,0.0009857072449482504,1000
3004026,0.0021146273880705848,1000
3004034,0.0021146273880705848,1000
3004042,0.0010325245224574082,1000
3004054,0.0021146273880705848,1000
3004066,0.0021146273880705848,1000
3004070,0.0009857072449482504,1000
3004094,0.0013192612137203166,1000
3004098,0.0010325245224574082,1000
3004102,0.0013192612137203166,1000
3004110,0.0009857072449482504,1000
3004138,0.003525856279382136,1000
3004154,0.003525856279382136,1000
3004186,0.010403765172157542,929
3004194,0.0010325245224574082,1000
3004202,0.010403765172157542,929
3004214,0.01913477537437604,884
3004262,0.0009857072449482504,1000
3004282,0.07115749525616698,785
3004286,0.003525856279382136,1000
3004310,0.0013192612137203166,1000
3004318,0.01913477537437604,884
3004338,0.0013192612137203166,1000
3004366,0.0013192612137203166,1000
3004378,0.0013192612137203166,1000
3004386,0.0013192612137203166,1000
3004398,0.0010325245224574082,1000
3004402,0.0013192612137203166,1000
3004422,0.0009857072449482504,1000
3004430,0.0021146273880705848,1000
3004438,0.0009857072449482504,1000
3004454,0.003525856279382136,1000
3004482,0.0013192612137203166,1000
3004534,0.0013192612137203166,1000
3004570,0.010403765172157542,929
3004578,0.0021146273880705848,1000
3004618,0.0021146273880705848,1000
3004622,0.0021146273880705848,1000
3004650,0.0013192612137203166,1000
3004666,0.0013192612137203166,1000
3004678,0.0013192612137203166,1000
3004682,0.003525856279382136,1000
3004710,0.0010325245224574082,1000
3004718,0.010403765172157542,929
3004722,0.0009857072449482504,1000
3004738,0.0009857072449482504,1000
3004746,0.012195121951219513,917
3004762,0.07115749525616698,785
3004770,0.010403765172157542,929
3004782,0.0021146273880705848,1000
3004806,0.0013192612137203166,1000
3004818,0.0010325245224574082,1000
3004822,0.0009857072449482504,1000
3004830,0.012195121951219513,917
3004834,0.0021146273880705848,1000
3004882,0.9122807017543859,431
3004894,0.0021146273880705848,1000
3004898,0.0010325245224574082,1000
3004910,0.0021146273880705848,1000
3004918,0.0021146273880705848,1000
3004922,0.01913477537437604,884
3004934,0.0010325245224574082,1000
3004946,1.0,0
3004950,0.0013192612137203166,1000
3004966,0.0009857072449482504,1000
3005006,0.003525856279382136,1000
3005018,0.0021146273880705848,1000
3005022,0.003525856279382136,1000
3005026,0.010403765172157542,929
3005030,0.010403765172157542,929
3005058,0.0013192612137203166,1000
3005078,0.003525856279382136,1000
3005086,0.0009857072449482504,1000
3005118,0.0021146273880705848,1000
3005138,0.0021146273880705848,1000
3005178,0.0010325245224574082,1000
3005202,0.0010325245224574082,1000
3005226,0.0009857072449482504,1000
3005238,0.0021146273880705848,1000
3005246,0.0013192612137203166,1000
3005278,0.012195121951219513,917
3005282,0.0013192612137203166,1000
3005314,0.02356020942408377,869
3005334,0.0021146273880705848,1000
3005342,0.005392156862745098,976
3005350,0.0009857072449482504,1000
3005386,0.0013192612137203166,1000
3005442,0.0013192612137203166,1000
3005474,0.003525856279382136,1000
3005486,0.0021146273880705848,1000
3005490,0.003525856279382136,1000
3005494,0.003525856279382136,1000
3005502,0.0013192612137203166,1000
3005510,0.0021146273880705848,1000
3005526,0.07115749525616698,785
3005570,0.0013192612137203166,1000
3005582,0.010403765172157542,929
3005594,0.0021146273880705848,1000
3005602,0.0009857072449482504,1000
3005630,0.003525856279382136,1000
3005646,0.0009857072449482504,1000
3005662,0.010403765172157542,929
3005678,0.0021146273880705848,1000
3005682,0.0009857072449482504,1000
3005710,0.010403765172157542,929
3005750,0.0021146273880705848,1000
3005766,0.0009857072449482504,1000
3005834,0.0013192612137203166,1000
3005850,0.0010325245224574082,1000
3005906,0.005392156862745098,976
3005974,0.0013192612137203166,1000
3005978,0.0021146273880705848,1000
3005982,0.0021146273880705848,1000
3005986,0.003525856279382136,1000
3006054,0.0010325245224574082,1000
3006062,0.005392156862745098,976
3006082,0.0013192612137203166,1000
3006086,0.0013192612137203166,1000
3006094,0.0009857072449482504,1000
3006134,0.0021146273880705848,1000
3006142,0.0021146273880705848,1000
3006150,0.0010325245224574082,1000
3006154,0.0013192612137203166,1000
3006162,0.0009857072449482504,1000
3006198,0.0013192612137203166,1000
3006210,0.0010325245224574082,1000
3006242,0.0013192612137203166,1000
3006246,0.0021146273880705848,1000
3006254,0.0021146273880705848,1000
3006282,0.003525856279382136,1000
3006302,0.0021146273880705848,1000
3006334,0.9111111111111111,432
3006338,0.0021146273880705848,1000
3006362,0.0009857072449482504,1000
3006370,0.0009857072449482504,1000
3006394,0.0021146273880705848,1000
3006414,0.0013192612137203166,1000
3006458,0.0021146273880705848,1000
3006462,0.0013192612137203166,1000
3006490,0.012195121951219513,917
3006502,0.0009857072449482504,1000
3006510,0.003525856279382136,1000
3006526,0.0013192612137203166,1000
3006534,0.003525856279382136,1000
3006546,0.010403765172157542,929
3006558,0.0010325245224574082,1000
3006574,0.0021146273880705848,1000
3006578,0.0009857072449482504,1000
3006586,0.0021146273880705848,1000
3006598,0.0013192612137203166,1000
3006602,0.0021146273880705848,1000
3006606,0.010403765172157542,929
3006666,0.0009857072449482504,1000
3006670,0.0013192612137203166,1000
3006698,0.0021146273880705848,1000
3006710,0.0021146273880705848,1000
3006714,0.010403765172157542,929
3006718,0.0021146273880705848,1000
3006726,0.0013192612137203166,1000
3006750,0.003525856279382136,1000
3006782,0.0009857072449482504,1000
3006786,0.0021146273880705848,1000
3006794,0.0010325245224574082,1000
3006810,0.0,1000
3006826,0.0013192612137203166,1000
3006842,0.0021146273880705848,1000
3006898,0.01913477537437604,884
3006926,0.0010325245224574082,1000
3006946,0.0,1000
3006986,0.003525856279382136,1000
3006990,0.0021146273880705848,1000
3007014,0.0013192612137203166,1000
3007030,0.005392156862745098,976
3007042,0.0009857072449482504,1000
3007058,0.0021146273880705848,1000
3007122,0.010403765172157542,929
3007126,0.0010325245224574082,1000
3007162,0.0021146273880705848,1000
3007186,0.0009857072449482504,1000
3007190,0.010403765172157542,929
3007198,0.005392156862745098,976
3007238,0.003525856279382136,1000
3007262,0.0021146273880705848,1000
3007278,0.0009857072449482504,1000
3007294,0.6753246753246754,547
3007330,0.010403765172157542,929
3007358,0.0010325245224574082,1000
3007366,0.0021146273880705848,1000
3007458,0.010403765172157542,929
3007490,0.003525856279382136,1000
3007506,0.0013192612137203166,1000
3007514,0.0013192612137203166,1000
3007522,0.0009857072449482504,1000
3007542,0.012195121951219513,917
3007546,0.010403765172157542,929
3007554,0.0013192612137203166,1000
3007558,0.9122807017543859,431
3007562,0.010403765172157542,929
3007598,0.0021146273880705848,1000
3007610,0.0010325245224574082,1000
3007658,0.0013192612137203166,1000
3007698,0.0013192612137203166,1000
3007734,0.010403765172157542,929
3007746,0.012195121951219513,917
3007754,0.012195121951219513,917
3007774,0.0009857072449482504,1000
3007794,0.5603448275862069,583
3007810,0.010403765172157542,929
3007822,1.0,0
3007850,0.0009857072449482504,1000
3007862,0.07115749525616698,785
3007866,0.0010325245224574082,1000
3007886,0.0010325245224574082,1000
3007906,0.0010325245224574082,1000
3007922,0.0013192612137203166,1000
3007946,0.0013192612137203166,1000
3007986,0.012195121951219513,917
3007990,0.0021146273880705848,1000
3008042,0.0010325245224574082,1000
3008054,0.010403765172157542,929
3008082,0.0009857072449482504,1000
3008098,0.0021146273880705848,1000
3008118,0.010403765172157542,929
3008162,0.0009857072449482504,1000
3008246,0.020924149956408022,877
3008250,0.0021146273880705848,1000
3008262,0.0021146273880705848,1000
3008278,0.020924149956408022,877
3008306,0.0021146273880705848,1000
3008322,0.0009857072449482504,1000
3008366,0.0021146273880705848,1000
3008374,0.003525856279382136,1000
3008402,0.003525856279382136,1000
3008406,0.0021146273880705848,1000
3008454,0.003525856279382136,1000
3008462,0.0021146273880705848,1000
3008466,0.0021146273880705848,1000
3008474,0.0013192612137203166,1000
3008502,0.0,1000
3008510,0.0013192612137203166,1000
3008550,0.0010325245224574082,1000
